Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Category,Total of cases
200501FH10331,2,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,5,-1,,
200501FH10333,2,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10338,1,1,Driver/Rider,1,30,26 - 35 y/o,2,0,0,0,0,-1,5,1,,
200501FH10352,2,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10360,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501FH10368,2,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501FH10380,1,1,Driver/Rider,2,28,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10384,1,1,Driver/Rider,2,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10390,2,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10392,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10401,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10402,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,4,1,,
200501FH10403,2,1,Driver/Rider,2,26,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501FH10409,1,1,Driver/Rider,2,35,26 - 35 y/o,3,0,0,0,0,-1,4,1,,
200501FH10419,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10420,2,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10429,2,3,Driver/Rider,1,31,26 - 35 y/o,2,0,0,0,0,-1,1,-1,,
200501FH10433,2,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10434,2,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501FH10437,2,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10439,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10440,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501FH10441,2,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501FH10443,1,1,Driver/Rider,2,28,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501FH10445,1,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10448,1,1,Driver/Rider,1,35,26 - 35 y/o,2,0,0,0,0,-1,9,1,,
200501FH10453,2,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,5,-1,,
200501FH10461,2,1,Driver/Rider,1,30,26 - 35 y/o,2,0,0,0,0,-1,5,1,,
200501FH10470,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,3,-1,,
200501FH10471,2,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10475,1,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501FH10482,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10494,1,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,4,1,,
200501FH10497,2,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10506,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501FH10507,1,1,Driver/Rider,2,26,26 - 35 y/o,2,0,0,0,0,-1,1,1,,
200501FH10509,2,1,Driver/Rider,2,26,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10512,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501FH10517,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10522,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501FH10524,2,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10526,2,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501FH10537,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,19,1,,
200501FH10546,1,1,Driver/Rider,1,29,26 - 35 y/o,2,0,0,0,0,-1,5,1,,
200501FH10548,2,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501FH10554,2,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10555,1,1,Driver/Rider,2,31,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501FH10557,1,1,Driver/Rider,2,31,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10572,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,3,-1,,
200501FH10573,1,1,Driver/Rider,2,30,26 - 35 y/o,3,0,0,0,0,-1,3,-1,,
200501FH10578,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501FH10586,1,1,Driver/Rider,1,27,26 - 35 y/o,2,0,0,0,0,-1,1,1,,
200501FH10593,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10598,2,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10600,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10616,2,1,Driver/Rider,2,29,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10622,1,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501FH10624,2,1,Driver/Rider,2,27,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10626,2,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501FH10628,2,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501FH10630,1,1,Driver/Rider,2,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10632,2,1,Driver/Rider,1,30,26 - 35 y/o,2,0,0,0,0,-1,1,1,,
200501FH10647,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10654,2,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501FH10661,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10663,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10664,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10678,1,1,Driver/Rider,1,27,26 - 35 y/o,2,0,0,0,0,-1,5,1,,
200501FH10691,1,1,Driver/Rider,2,34,26 - 35 y/o,3,0,0,0,0,-1,4,1,,
200501FH10696,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501FH10707,2,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10712,1,1,Driver/Rider,2,26,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10714,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501FH10716,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,4,-1,,
200501FH10736,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH10744,1,1,Driver/Rider,2,28,26 - 35 y/o,3,0,0,0,0,-1,5,-1,,
200501FH10745,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501FH19050,1,1,Driver/Rider,2,29,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501FH19054,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,8,1,,
200501GD10021,2,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10069,2,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10073,2,2,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10084,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10089,2,1,Driver/Rider,2,27,26 - 35 y/o,2,0,0,0,0,-1,1,1,,
200501GD10097,4,1,Driver/Rider,2,31,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10132,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10139,1,1,Driver/Rider,2,26,26 - 35 y/o,2,0,0,0,0,-1,1,3,,
200501GD10140,1,2,Driver/Rider,1,28,26 - 35 y/o,2,0,0,0,0,-1,4,-1,,
200501GD10146,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10155,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10156,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10160,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501GD10162,2,1,Driver/Rider,1,35,26 - 35 y/o,2,0,0,0,0,-1,5,1,,
200501GD10176,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10177,2,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,3,-1,,
200501GD10180,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10202,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501GD10205,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10209,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,4,1,,
200501GD10212,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10214,2,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10231,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10238,1,2,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10240,1,1,Driver/Rider,2,29,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10246,1,1,Driver/Rider,2,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10247,1,1,Driver/Rider,1,26,26 - 35 y/o,2,0,0,0,0,-1,5,1,,
200501GD10253,1,1,Driver/Rider,2,31,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10255,1,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10256,2,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10259,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10264,1,1,Driver/Rider,2,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10278,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10279,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10281,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10282,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10286,1,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10287,1,1,Driver/Rider,2,27,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10292,2,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10298,1,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10301,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10303,2,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501GD10312,2,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10314,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10315,1,1,Driver/Rider,2,31,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10317,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10324,1,1,Driver/Rider,2,30,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501GD10333,2,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10337,1,1,Driver/Rider,1,33,26 - 35 y/o,2,0,0,0,0,-1,3,1,,
200501GD10347,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,3,-1,,
200501GD10349,2,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10352,1,1,Driver/Rider,2,27,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10354,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10361,1,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10375,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10378,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10385,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10392,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10394,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,3,-1,,
200501GD10396,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10397,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,19,-1,,
200501GD10397,2,2,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10407,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10412,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10416,1,1,Driver/Rider,2,33,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10427,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10441,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10450,1,1,Driver/Rider,2,31,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501GD10459,2,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10463,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10468,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10471,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10493,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10498,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10504,1,1,Driver/Rider,2,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10509,1,1,Driver/Rider,2,29,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10522,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501GD10526,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10529,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10530,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10534,1,2,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10544,1,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10545,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10546,2,1,Driver/Rider,2,30,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10547,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10548,2,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10549,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10553,2,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10555,2,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10564,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10570,2,2,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10571,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10574,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10580,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10583,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,4,1,,
200501GD10591,3,2,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10598,1,1,Driver/Rider,1,31,26 - 35 y/o,2,0,0,0,0,-1,3,-1,,
200501GD10599,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10604,1,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10607,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10609,1,1,Driver/Rider,1,35,26 - 35 y/o,2,0,0,0,0,-1,9,-1,,
200501GD10610,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10612,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501GD10620,1,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,19,1,,
200501GD10624,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10629,1,1,Driver/Rider,2,32,26 - 35 y/o,2,0,0,0,0,-1,9,-1,,
200501GD10631,2,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10634,2,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10639,1,1,Driver/Rider,2,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10641,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10646,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10659,1,1,Driver/Rider,2,33,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10661,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10666,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501GD10668,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10672,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10679,2,1,Driver/Rider,2,35,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10687,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10694,1,1,Driver/Rider,2,31,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10700,1,2,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10712,2,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10717,2,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10721,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10726,2,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10729,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,4,1,,
200501GD10737,2,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,2,1,,
200501GD10741,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10745,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10746,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10748,1,1,Driver/Rider,2,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10756,1,1,Driver/Rider,2,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10759,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10761,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10763,2,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10766,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,4,-1,,
200501GD10768,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10770,4,2,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10789,2,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10794,2,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,4,1,,
200501GD10795,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10802,2,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,5,-1,,
200501GD10804,2,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,19,1,,
200501GD10805,2,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,3,-1,,
200501GD10808,1,1,Driver/Rider,2,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10835,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10836,2,3,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10838,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10839,1,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10849,1,1,Driver/Rider,2,26,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10850,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10851,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10854,1,1,Driver/Rider,2,26,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10858,2,1,Driver/Rider,2,31,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10862,1,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10864,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10869,1,1,Driver/Rider,2,26,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10871,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10872,1,1,Driver/Rider,2,33,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10877,1,2,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,4,1,,
200501GD10880,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10889,1,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10891,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10892,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,4,-1,,
200501GD10900,1,1,Driver/Rider,2,26,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10912,2,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10916,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501GD10939,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10940,1,1,Driver/Rider,1,26,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10947,1,1,Driver/Rider,1,35,26 - 35 y/o,3,0,0,0,0,-1,2,-1,,
200501GD10950,1,1,Driver/Rider,1,29,26 - 35 y/o,3,0,0,0,0,-1,19,1,,
200501GD10970,1,1,Driver/Rider,1,34,26 - 35 y/o,3,0,0,0,0,-1,8,1,,
200501GD10971,2,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,1,-1,,
200501GD10972,2,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10974,1,1,Driver/Rider,1,30,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10975,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD10976,1,1,Driver/Rider,2,32,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD10978,1,1,Driver/Rider,1,33,26 - 35 y/o,3,0,0,0,0,-1,5,1,,
200501GD10981,1,1,Driver/Rider,1,31,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10986,1,1,Driver/Rider,2,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD10993,1,1,Driver/Rider,2,34,26 - 35 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10999,1,1,Driver/Rider,1,27,26 - 35 y/o,3,0,0,0,0,-1,1,1,,
200501GD11004,2,1,Driver/Rider,2,35,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD11009,1,1,Driver/Rider,1,32,26 - 35 y/o,3,0,0,0,0,-1,3,1,,
200501GD11014,1,1,Driver/Rider,1,28,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
200501GD11018,2,1,Driver/Rider,1,26,26 - 35 y/o,2,0,0,0,0,-1,3,-1,,
200501GD11027,1,1,Driver/Rider,2,28,26 - 35 y/o,3,0,0,0,0,-1,9,1,,
